rutemisor,tipodte,fchemis,folio,rutrecep,nrolindet,nmbitem,qtyitem,prcitem,montoitem,cmnarecep,cmnaorigen
966893,33,2018-09-27,26423659,93567,8,COMISION POR VENTAS DEBITO. EMISOR R.U.T.:   97.036.000-K,,,1645.0000,PUENTE ALTO,SANTIAGO
966893,33,2018-09-27,26423659,93567,9,COMISION POR VENTAS DEBITO. EMISOR R.U.T.:   97.051.000-1,,,30.0000,PUENTE ALTO,SANTIAGO
966893,33,2018-09-27,26423659,93567,10,COMISION POR VENTAS DEBITO. EMISOR R.U.T.:   97.947.000-2,,,56.0000,PUENTE ALTO,SANTIAGO
967549,33,2018-09-06,793551,768798,1,2.0 LT MINERAL C/GAS ( 8 Packs ),48.000000,308.120000,14790.0000,EST.CENTRAL,PUDAHUEL
967549,33,2018-09-06,793551,768798,2,2.0 LT MINERAL SIN/GAS ( 12 Packs ),72.000000,308.120000,22185.0000,EST.CENTRAL,PUDAHUEL
995545,33,2018-11-02,89575802,768798,1,WATTS NARANJAPLATANO PET1500X6,1.000000,4560.000000,3739.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-11-02,89575802,768798,2,FRUGO NARANJA PET 2000CCX6,2.000000,3353.000000,5632.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-11-02,89575802,768798,3,FRUGO FRUTILLA PET2000CC X 6,2.000000,3353.000000,5498.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-11-02,89575802,768798,4,WATTS MARACUYA LIG 6PF-PET 1.5,2.000000,4560.000000,7478.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-11-02,89575802,768798,5,GATORADE FRUT TROPI PET 1000X6,1.000000,4626.000000,3886.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-11-02,89575802,768798,6,GATORADE COOL BLUE PET1000CCX6,2.000000,4626.000000,7772.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-11-02,89575802,768798,7,GATORADE NARANJA PET1000CCX6,1.000000,4626.000000,3886.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-11-02,89575802,768798,8,GATORADE FRUT TROPIC PET750CCX6,1.000000,3743.000000,3144.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-11-02,89575802,768798,9,GATORADE COOL BLUE PET750CCX6,1.000000,3743.000000,3144.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-11-02,89575802,768798,10,Flete de Mercaderias,1.000000,9883.000000,9883.0000,ESTACION CENTRA,SANTIAGO
945280,33,2018-11-05,18271628,93567,1,CHEEZELS 60 X 30G,6.000000,334.000000,2004.0000,PTE ALTO,Cerrillos
945280,33,2018-11-05,18271628,93567,2,LAYS T/A 23X72G,6.000000,535.000000,3210.0000,PTE ALTO,Cerrillos
945280,33,2018-11-05,18271628,93567,3,RAMITAS QUESO 33X90G,6.000000,535.000000,3210.0000,PTE ALTO,Cerrillos
967992,33,2018-08-24,11010081,768798,1,CHIP PAQUETE TC,1.000000,10924.000000,10924.0000,ESTACION CENTRAL,V010
946750,39,2018-09-25,63359021,93567,1,Servicio Telef?nico Local,,,0.0000,PUENTE ALTO,HUECHURABA
946750,39,2018-09-25,63359021,93567,2,Servicios Adicionales,,,0.0000,PUENTE ALTO,HUECHURABA
946750,39,2018-09-25,63359021,93567,3,Comunicaciones a M?viles y Rurales y Comunicaciones a otros Servicios P?blicos,,,0.0000,PUENTE ALTO,HUECHURABA
946750,39,2018-09-25,63359021,93567,4,Comunicaciones de Larga Distancia,,,0.0000,PUENTE ALTO,HUECHURABA
946750,39,2018-09-25,63359021,93567,5,Otros Servicios,,,16280.0000,PUENTE ALTO,HUECHURABA
946750,39,2018-09-25,63359021,93567,6,Saldo Anterior Cuenta ?nica Telef?nica,,,0.0000,PUENTE ALTO,HUECHURABA
995545,33,2018-10-25,89338089,768798,1,NECTAR TUTTIFRUTILLA PET 1500,2.000000,4560.000000,6573.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-10-25,89338089,768798,2,WATTS MZN PET1500X6-TR,1.000000,4560.000000,3739.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-10-25,89338089,768798,3,WATTS PI  A 6PFX5-TET200,1.000000,4348.000000,3653.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-10-25,89338089,768798,4,WATTS NARANJAPLATANO PET1500X6,1.000000,4560.000000,3739.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-10-25,89338089,768798,5,WATTS MARACUYA LIG 6PF-PET 1.5,2.000000,4560.000000,7478.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-10-25,89338089,768798,6,RED BULL TRADIC 12PC-LATA473CC,1.000000,16098.000000,14005.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-10-25,89338089,768798,7,Flete de Mercaderias,1.000000,6483.000000,6483.0000,ESTACION CENTRA,SANTIAGO
966893,33,2018-10-30,26943647,93567,1,COMISION POR VENTAS DEBITO. EMISOR R.U.T.:   76.645.030-K,,,459.0000,PUENTE ALTO,SANTIAGO
966893,33,2018-10-30,26943647,93567,2,COMISION POR VENTAS DEBITO. EMISOR R.U.T.:   96.509.660-4,,,2368.0000,PUENTE ALTO,SANTIAGO
966893,33,2018-10-30,26943647,93567,3,COMISION POR VENTAS DEBITO. EMISOR R.U.T.:   97.004.000-5,,,747.0000,PUENTE ALTO,SANTIAGO
966893,33,2018-10-30,26943647,93567,4,COMISION POR VENTAS DEBITO. EMISOR R.U.T.:   97.006.000-6,,,6246.0000,PUENTE ALTO,SANTIAGO
966893,33,2018-10-30,26943647,93567,5,COMISION POR VENTAS DEBITO. EMISOR R.U.T.:   97.018.000-1,,,1553.0000,PUENTE ALTO,SANTIAGO
966893,33,2018-10-30,26943647,93567,6,COMISION POR VENTAS DEBITO. EMISOR R.U.T.:   97.030.000-7,,,12632.0000,PUENTE ALTO,SANTIAGO
966893,33,2018-10-30,26943647,93567,7,COMISION POR VENTAS DEBITO. EMISOR R.U.T.:   97.036.000-K,,,2374.0000,PUENTE ALTO,SANTIAGO
966893,33,2018-10-30,26943647,93567,8,COMISION POR VENTAS DEBITO. EMISOR R.U.T.:   97.051.000-1,,,130.0000,PUENTE ALTO,SANTIAGO
966893,33,2018-10-30,26943647,93567,9,COMISION POR VENTAS DEBITO. EMISOR R.U.T.:   97.053.000-2,,,43.0000,PUENTE ALTO,SANTIAGO
995545,33,2018-09-27,88494058,768798,1,BROWNIE CHIPS 1ESTX12UNX62G,1.000000,4175.000000,3551.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-09-27,88494058,768798,2,PACK QUEQUE VAINILLA 6UN X 250G,1.000000,4966.000000,4221.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-09-27,88494058,768798,3,PACK QUEQUE BROWNIE 6 UN X 250 G,1.000000,4966.000000,4221.0000,ESTACION CENTRA,SANTIAGO
967549,33,2018-10-25,794930,768798,1,2.0 LT MINERAL C/GAS ( 5 Packs ),30.000000,308.120000,9244.0000,EST.CENTRAL,PUDAHUEL
967549,33,2018-10-25,794930,768798,2,2.0 LT MINERAL SIN/GAS ( 15 Packs ),90.000000,308.120000,27731.0000,EST.CENTRAL,PUDAHUEL
968005,61,2018-10-23,2659737,768798,1,Ajuste Tarifario seg?n Ley General de Servicios El?ctricos,,,7030.0000,ESTACION CENTRAL,SANTIAGO
968005,61,2018-10-23,2659737,768798,2,Intereses Ajuste Tarifario seg?n Ley General de Servicios El?ctricos,,,491.0000,ESTACION CENTRAL,SANTIAGO
995545,61,2018-10-30,21338338,768798,1,CATUN LG PET1600X6-TR,1.000000,2515.000000,1115.0000,ESTACION CENTRA,SANTIAGO
995545,61,2018-10-30,21338338,768798,2,Flete de Mercaderias,1.000000,937.000000,937.0000,ESTACION CENTRA,SANTIAGO
967549,33,2018-07-25,790540,768798,1,2.0 LT MINERAL C/GAS ( 5 Packs ),30.000000,308.120000,9244.0000,EST.CENTRAL,PUDAHUEL
967549,33,2018-07-25,790540,768798,2,2.0 LT MINERAL SIN/GAS ( 5 Packs ),30.000000,308.120000,9244.0000,EST.CENTRAL,PUDAHUEL
967549,33,2018-07-25,790540,768798,3,5.0 LTS. MINERAL S/GAS ( 3 Packs ),12.000000,651.260000,7815.0000,EST.CENTRAL,PUDAHUEL
995545,33,2018-10-16,89027667,768798,1,PEPSI ZERO 6PF-PET 2000CC,1.000000,5086.000000,2912.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-10-16,89027667,768798,2,SPRIM NARANJA ALMACEN 20X35 GR,1.000000,1903.000000,1652.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-10-16,89027667,768798,3,Flete de Mercaderias,1.000000,1085.000000,1085.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-08-20,87311233,768798,1,CATUN CG PET1600X6-TR,4.000000,2515.000000,4460.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-08-20,87311233,768798,2,CATUN SG PET1600X6-TR,5.000000,2515.000000,5576.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-08-20,87311233,768798,3,CATUN LG PET1600X6-TR,1.000000,2515.000000,1115.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-08-20,87311233,768798,4,Flete de Mercaderias,1.000000,9370.000000,9370.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-10-18,89108793,768798,1,NECTAR TUTTIFRUTILLA PET 1500,3.000000,4560.000000,9861.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-10-18,89108793,768798,2,FRUGO NARANJA PET 2000CCX6,2.000000,3353.000000,5632.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-10-18,89108793,768798,3,FRUGO FRUTILLA PET2000CC X 6,2.000000,3353.000000,5632.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-10-18,89108793,768798,4,Flete de Mercaderias,1.000000,6123.000000,6123.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-10-25,89338088,768798,1,RED BULL TRADICIONAL 12PC LAT250CC,1.000000,9652.000000,7522.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-10-25,89338088,768798,2,RED BULL TRADIC_12PF-LATA355CC,1.000000,13727.000000,9971.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-10-25,89338088,768798,3,Flete de Mercaderias,1.000000,1239.000000,1239.0000,ESTACION CENTRA,SANTIAGO
966893,33,2018-08-29,25930899,768798,1,COMISION POR VENTAS NACIONALES. EMISOR R.U.T.: 97004000-5,,,132.0000,ESTAC. CENTRAL,SANTIAGO
995545,61,2018-09-25,21260803,768798,1,GATORADE NARANJA PET750CCX6,1.000000,3743.000000,3144.0000,ESTACION CENTRA,SANTIAGO
995545,61,2018-09-25,21260803,768798,2,Flete de Mercaderias,1.000000,622.000000,622.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-10-16,89027668,768798,1,MAS CACHANTUN MANZANA PET 1600CCX6,1.000000,3381.000000,2570.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-10-16,89027668,768798,2,MAS CACHANTUN GRANADA PET 1600CCX6,1.000000,3381.000000,2570.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-10-16,89027668,768798,3,MAS CACHANTUN PERA PET 1600 X6,1.000000,3381.000000,2570.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-10-16,89027668,768798,4,MAS CATUN WOM FRU BOS PET1600CCX6,1.000000,3381.000000,2570.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-10-16,89027668,768798,5,MAS MANZ-DURAZNO 6PF-PET 1.6,1.000000,3381.000000,2570.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-10-16,89027668,768798,6,Flete de Mercaderias,1.000000,4685.000000,4685.0000,ESTACION CENTRA,SANTIAGO
965114,33,2018-08-27,16289839,768798,1,TOR DRYWALLMAD FOCEM#6-9X1.5/8CRSCJ100PZ,2.000000,1672.500000,3345.0000,estacion central,Estacion Central
965114,33,2018-08-27,16289839,768798,2,TOR DRYWALL MADERAZN #6-9X1CRSCJ100PZ,1.000000,1252.000000,1252.0000,estacion central,Estacion Central
965114,33,2018-08-27,16289839,768798,3,MELAMINA/V MDP BLANCO 15X1830X2500,2.000000,18899.000000,37798.0000,estacion central,Estacion Central
965114,33,2018-08-27,16289839,768798,4,TOR DRYWALL MADERAZN #6-9X2CRSCJ100PZ,1.000000,1672.000000,1672.0000,estacion central,Estacion Central
966893,33,2018-08-30,26153636,768798,1,COMISION POR VENTAS DEBITO. EMISOR R.U.T.:   76.645.030-K,,,523.0000,EST.CENTRAL,SANTIAGO
966893,33,2018-08-30,26153636,768798,2,COMISION POR VENTAS DEBITO. EMISOR R.U.T.:   96.509.660-4,,,1658.0000,EST.CENTRAL,SANTIAGO
966893,33,2018-08-30,26153636,768798,3,COMISION POR VENTAS DEBITO. EMISOR R.U.T.:   97.004.000-5,,,2469.0000,EST.CENTRAL,SANTIAGO
966893,33,2018-08-30,26153636,768798,4,COMISION POR VENTAS DEBITO. EMISOR R.U.T.:   97.006.000-6,,,1828.0000,EST.CENTRAL,SANTIAGO
966893,33,2018-08-30,26153636,768798,5,COMISION POR VENTAS DEBITO. EMISOR R.U.T.:   97.018.000-1,,,146.0000,EST.CENTRAL,SANTIAGO
966893,33,2018-08-30,26153636,768798,6,COMISION POR VENTAS DEBITO. EMISOR R.U.T.:   97.023.000-9,,,32.0000,EST.CENTRAL,SANTIAGO
966893,33,2018-08-30,26153636,768798,7,COMISION POR VENTAS DEBITO. EMISOR R.U.T.:   97.030.000-7,,,30877.0000,EST.CENTRAL,SANTIAGO
966893,33,2018-08-30,26153636,768798,8,COMISION POR VENTAS DEBITO. EMISOR R.U.T.:   97.032.000-8,,,634.0000,EST.CENTRAL,SANTIAGO
966893,33,2018-08-30,26153636,768798,9,COMISION POR VENTAS DEBITO. EMISOR R.U.T.:   97.036.000-K,,,2519.0000,EST.CENTRAL,SANTIAGO
966893,33,2018-08-30,26153636,768798,10,COMISION POR VENTAS DEBITO. EMISOR R.U.T.:   97.051.000-1,,,133.0000,EST.CENTRAL,SANTIAGO
966893,33,2018-08-30,26153636,768798,11,COMISION POR VENTAS DEBITO. EMISOR R.U.T.:   97.080.000-K,,,82.0000,EST.CENTRAL,SANTIAGO
966893,33,2018-08-30,26153636,768798,12,COMISION POR VENTAS DEBITO. EMISOR R.U.T.:   97.947.000-2,,,172.0000,EST.CENTRAL,SANTIAGO
995545,33,2018-10-16,89027666,768798,1,PEPSI PET2000X6-TR,2.000000,4789.000000,5485.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-10-16,89027666,768798,2,BILZ ZERO PET 2000CC X 6,1.000000,5308.000000,2913.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-10-16,89027666,768798,3,PAP ZERO PET 2000CC  X 6,1.000000,5308.000000,2913.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-10-16,89027666,768798,4,FRUGO NARANJA PET 2000CCX6,2.000000,3353.000000,5632.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-10-16,89027666,768798,5,FRUGO FRUTILLA PET2000CC X 6,2.000000,3353.000000,5632.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-10-16,89027666,768798,6,GATORADE FRUT TROPI PET 1000X6,3.000000,4626.000000,11659.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-10-16,89027666,768798,7,GATORADE COOL BLUE PET1000CCX6,2.000000,4626.000000,7772.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-10-16,89027666,768798,8,GATORADE NARANJA PET1000CCX6,1.000000,4626.000000,3886.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-10-16,89027666,768798,9,GATORADE FRUT TROPIC PET750CCX6,3.000000,3743.000000,9432.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-10-16,89027666,768798,10,GATORADE COOL BLUE PET750CCX6,2.000000,3743.000000,6288.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-10-16,89027666,768798,11,GATORADE NARANJA PET750CCX6,1.000000,3743.000000,3144.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-10-16,89027666,768798,12,Flete de Mercaderias,1.000000,14514.000000,14514.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-09-27,88494056,768798,1,RED BULL TRADICIONAL 12PC LAT250CC,1.000000,9652.000000,6970.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-09-27,88494056,768798,2,RED BULL TRADIC_12PF-LATA355CC,1.000000,13727.000000,9621.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-09-27,88494056,768798,3,RED BULL SUGAR FR 12PF-LAT250CC,1.000000,10251.000000,7402.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-09-27,88494056,768798,4,Flete de Mercaderias,1.000000,1857.000000,1857.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-08-30,87645741,768798,1,CATUN CG PET1600X6-TR,5.000000,2515.000000,5273.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-08-30,87645741,768798,2,CATUN SG PET1600X6-TR,5.000000,2515.000000,5273.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-08-30,87645741,768798,3,CATUN LG PET1600X6-TR,1.000000,2515.000000,1055.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-08-30,87645741,768798,4,Flete de Mercaderias,1.000000,10307.000000,10307.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-09-24,88378484,768798,1,PEPSI PET2000X6-TR,4.000000,4789.000000,10971.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-09-24,88378484,768798,2,PEPSI ZERO 6PF-PET 2000CC,1.000000,5086.000000,2912.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-09-24,88378484,768798,3,FRUGO NARANJA PET 2000CCX6,2.000000,3353.000000,5498.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-09-24,88378484,768798,4,GATORADE FRUT TROPIC PET750CCX6,2.000000,3743.000000,6288.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-09-24,88378484,768798,5,GATORADE COOL BLUE PET750CCX6,2.000000,3743.000000,6288.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-09-24,88378484,768798,6,GATORADE NARANJA PET750CCX6,2.000000,3743.000000,6288.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-09-24,88378484,768798,7,Flete de Mercaderias,1.000000,9864.000000,9864.0000,ESTACION CENTRA,SANTIAGO
968005,33,2018-09-24,19609562,768798,1,ADMINISTRACI?N DEL SERVICIO,,,576.0000,ESTACION CENTRAL,SANTIAGO
968005,33,2018-09-24,19609562,768798,2,TRANSPORTE DE ELECTRICIDAD,,,12742.0000,ESTACION CENTRAL,SANTIAGO
968005,33,2018-09-24,19609562,768798,3,ELECTRICIDAD CONSUMIDA    1430 KWH,,,123379.0000,ESTACION CENTRAL,SANTIAGO
968005,33,2018-09-24,19609562,768798,4,INTERESES,,,151.0000,ESTACION CENTRAL,SANTIAGO
968005,33,2018-09-24,19609562,768798,5,PAGO DE LA CUENTA FUERA DE PLAZO,,,91.0000,ESTACION CENTRAL,SANTIAGO
966185,33,2018-10-26,20479453,93567,1,"YOGHURT 1+1 SOPROLE 140 GR, ZUCARITAS",12.000000,293.250000,3519.0000,PUENTE ALTO,XIII
966185,33,2018-10-26,20479453,93567,2,COCA COLA SIN AZUCAR DESECHABLE 591 CC,12.000000,534.916700,6419.0000,PUENTE ALTO,XIII
966185,33,2018-10-26,20479453,93567,3,PAPAS FRITAS STAX CREMCEB LAYS 140 GR,6.000000,965.500000,5793.0000,PUENTE ALTO,XIII
966185,33,2018-10-26,20479453,93567,4,PAP DESECHABLE 3 LT,3.000000,1040.000000,3120.0000,PUENTE ALTO,XIII
966185,33,2018-10-26,20479453,93567,5,KEM PI?A DESECHABLE 3 LT,3.000000,1040.000000,3120.0000,PUENTE ALTO,XIII
966185,33,2018-10-26,20479453,93567,6,PH CONFORT ALMACENERO UH 50MT,4.000000,3101.250000,12405.0000,PUENTE ALTO,XIII
966185,33,2018-10-26,20479453,93567,7,"YOGHURT 1+1 SOPROLE 140 GR, CHOC KRISP",12.000000,293.250000,3519.0000,PUENTE ALTO,XIII
966185,33,2018-10-26,20479453,93567,8,BEBIDA SPRITE PET 591 CC,6.000000,534.833300,3209.0000,PUENTE ALTO,XIII
966185,33,2018-10-26,20479453,93567,9,KEM PI?A LATA 350 CC,12.000000,262.750000,3153.0000,PUENTE ALTO,XIII
966185,33,2018-10-26,20479453,93567,10,BEBIDA LATA PEPSI 12 X 350 CC.,1.000000,4637.000000,4637.0000,PUENTE ALTO,XIII
966185,33,2018-10-26,20479453,93567,11,BILZ LATA 350 CC.,12.000000,262.750000,3153.0000,PUENTE ALTO,XIII
966185,33,2018-10-26,20479453,93567,12,SEVEN UP LATA 350 CC,12.000000,262.750000,3153.0000,PUENTE ALTO,XIII
966185,33,2018-10-26,20479453,93567,13,PAP LATA 350 CC,12.000000,262.750000,3153.0000,PUENTE ALTO,XIII
966185,33,2018-10-26,20479453,93567,14,PAPAS FRITAS STAX SAL LAYS 140 GR,6.000000,965.500000,5793.0000,PUENTE ALTO,XIII
966185,33,2018-10-26,20479453,93567,15,AGUA MINERAL SGAS PET VITAL 600 CC,12.000000,273.083300,3277.0000,PUENTE ALTO,XIII
966185,33,2018-10-26,20479453,93567,16,LIMON SODA DESECHABLE 3 LT,3.000000,1040.000000,3120.0000,PUENTE ALTO,XIII
966185,33,2018-10-26,20479453,93567,17,PEPSI ZERO LATA 350 CC,12.000000,279.083300,3349.0000,PUENTE ALTO,XIII
966185,33,2018-10-04,20398616,93567,1,SEVEN UP LIGHT PET 500 CC,6.000000,379.833300,2279.0000,PTE ALTO,XIII
966185,33,2018-10-04,20398616,93567,2,KEM PI?A DESECHABLE 500 CC,6.000000,357.666700,2146.0000,PTE ALTO,XIII
966185,33,2018-10-04,20398616,93567,3,GINGER ALE LIGHT CANADA DRY DES 500 CC,6.000000,379.833300,2279.0000,PTE ALTO,XIII
966185,33,2018-10-04,20398616,93567,4,ORANGE CRUSH DESECHABLE 500 CC,6.000000,357.666700,2146.0000,PTE ALTO,XIII
966185,33,2018-10-04,20398616,93567,5,NESCAFE INSTANTANEO TRADICION DJ 170 GR,1.000000,3957.000000,3957.0000,PTE ALTO,XIII
966185,33,2018-10-04,20398616,93567,6,COCA COLA LATA 350 CC,36.000000,302.916700,10905.0000,PTE ALTO,XIII
966185,33,2018-10-04,20398616,93567,7,AGUA MINERAL CGAS PET VITAL PET 600 CC,24.000000,289.916700,6958.0000,PTE ALTO,XIII
966185,33,2018-10-04,20398616,93567,8,COCA COLA LIGHT DESECHABLE 591 CC,12.000000,534.916700,6419.0000,PTE ALTO,XIII
966185,33,2018-10-04,20398616,93567,9,BILZ DESECHABLE 500 CC,6.000000,357.666700,2146.0000,PTE ALTO,XIII
966185,33,2018-10-04,20398616,93567,10,COCA COLA SIN AZUCAR LATA 350 CC,24.000000,321.708300,7721.0000,PTE ALTO,XIII
966185,33,2018-10-04,20398616,93567,11,"BEBIDA GATORADE PET 500CC, NARANJA",12.000000,461.333300,5536.0000,PTE ALTO,XIII
966185,33,2018-10-04,20398616,93567,12,COCA COLA DESECHABLE 591 CC,36.000000,503.638900,18131.0000,PTE ALTO,XIII
966185,33,2018-10-04,20398616,93567,13,LIMON SODA DESECHABLE 500 CC,6.000000,357.666700,2146.0000,PTE ALTO,XIII
966185,33,2018-10-04,20398616,93567,14,AGUA MINERAL SGAS PET VITAL 600 CC,24.000000,289.916700,6958.0000,PTE ALTO,XIII
966185,33,2018-10-04,20398616,93567,15,PEPSI LIGHT DESECHABLE 500 CC,1.000000,589.000000,589.0000,PTE ALTO,XIII
995545,33,2018-08-30,87645743,768798,1,PACK QUEQUE BROWNIE 6 UN X 250 G,1.000000,4966.000000,4221.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-09-06,87875352,768798,1,MAS CACHANTUN CITRUS PET 1600CCX6,1.000000,3381.000000,2570.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-09-06,87875352,768798,2,MAS MANZ-DURAZNO 6PF-PET 1.6,1.000000,3381.000000,2570.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-09-06,87875352,768798,3,MAS LIMON NAR C-G 6PF-PET 1600,1.000000,3381.000000,2570.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-09-06,87875352,768798,4,Flete de Mercaderias,1.000000,2811.000000,2811.0000,ESTACION CENTRA,SANTIAGO
945280,33,2018-09-24,18256364,93567,1,LAYS STAX SCO 140GX14,6.000000,1016.000000,6096.0000,PTE ALTO,Cerrillos
945280,33,2018-09-24,18256364,93567,2,LAYS T/A 23X72G,6.000000,535.000000,3210.0000,PTE ALTO,Cerrillos
945280,33,2018-09-24,18256364,93567,3,LAYS MEDITERRANEAS JAMON IBERICO 54X38G,6.000000,367.000000,2202.0000,PTE ALTO,Cerrillos
945280,33,2018-09-24,18256364,93567,4,RAMITAS QUESO 90 X 42 G,6.000000,267.000000,1602.0000,PTE ALTO,Cerrillos
945280,33,2018-09-24,18256364,93567,5,GATOLATE 60 X 30G,6.000000,334.000000,2004.0000,PTE ALTO,Cerrillos
945280,33,2018-09-24,18256364,93567,6,DORITOS QUESO 25X75G,6.000000,535.000000,3210.0000,PTE ALTO,Cerrillos
945280,33,2018-09-24,18256364,93567,7,DORITOS QUESO 54 X 46G,6.000000,367.000000,2202.0000,PTE ALTO,Cerrillos
945280,33,2018-09-24,18256364,93567,8,LAYS STAX ORIGINAL 140GX14,6.000000,1016.000000,6096.0000,PTE ALTO,Cerrillos
995545,33,2018-08-30,87645742,768798,1,FRUGO NARANJA PET 2000CCX6,1.000000,3353.000000,2815.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-08-30,87645742,768798,2,FRUGO FRUTILLA PET2000CC X 6,2.000000,3353.000000,5632.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-08-30,87645742,768798,3,Flete de Mercaderias,1.000000,2628.000000,2628.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-09-13,88141622,768798,1,BILZ ZERO PET 2000CC X 6,1.000000,5308.000000,2913.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-09-13,88141622,768798,2,PAP ZERO PET 2000CC  X 6,1.000000,5308.000000,2913.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-09-13,88141622,768798,3,FRUGO FRUTILLA PET2000CC X 6,1.000000,3353.000000,2748.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-09-13,88141622,768798,4,GATORADE NARANJA PET1000CCX6,2.000000,4626.000000,7772.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-09-13,88141622,768798,5,GATORADE FRUT TROPIC PET750CCX6,3.000000,3743.000000,9432.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-09-13,88141622,768798,6,GATORADE COOL BLUE PET750CCX6,3.000000,3743.000000,9432.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-09-13,88141622,768798,7,GATORADE NARANJA PET750CCX6,2.000000,3743.000000,6288.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-09-13,88141622,768798,8,Flete de Mercaderias,1.000000,8862.000000,8862.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-08-20,87311234,768798,1,BROWNIE CHIPS 1ESTX12UNX62G,1.000000,4175.000000,3551.0000,ESTACION CENTRA,SANTIAGO
995545,33,2018-08-20,87311234,768798,2,PACK QUEQUE BROWNIE 6 UN X 250 G,1.000000,4966.000000,4221.0000,ESTACION CENTRA,SANTIAGO
966185,33,2018-10-26,20479454,93567,1,AGUA MINERAL CGAS PET VITAL PET 600 CC,12.000000,273.083300,3277.0000,PUENTE ALTO,XIII
